979058	Все,  весь день насмарку я котозависла😄👍👏
979404	Да и сегодня утром тоже
979106	разве не малайзийцы?  
979356	и что теперь, в келью запереться?
979732	кек))0)
979732	Ну вот, спугнул походу
979808	Они точно уверены, что не мироточит? Необходимо отдать бюст на экспертизу в РАН
979145	есть видео где лугандону отказывают в кредите?
979526	> безрассудноеКажется, здесь всё ясно. Всего вам доброго, надеюсь, что вас это не коснётся.
979145	Виктория, Теть, а теть. А если он наш, то почему туда не идут банки и мобильные операторы??))) Жду ответа
979808	если вы не знали, природа разнообразна
979808	всегда догадывался,что геи - это альтернативная точка зрения
979145	это реальность. Если с ее принятием проблемы, то помочь ничем не могу.
979627	Всё пиздёжь, я уже 10 лет репощщу всё подряд, до сих пор на свободе.. Куда смотрит ФСБ и Путлер..🤔☝
979438	Судебная система нашей страны на высочайшем уровне. Бегите, глупцы!
979732	Я один с Виктории орнул?
979767	я не говорила про ядерные бомбы, это сша сбросили ядерные бомбы на мирных жителей Хиросимы и Нагасаки, а в случае агрессии нато в отношении рРоссии сша получат свою долю!!!
979767	шёл 2017-тый год, рабы Путина воевали с простым людом. 
979303	пока есть такие как вы,конечно он известен
979808	он смердит
979627	Уже не пчёлы против мёда, а пчёлы против улей. Ну-ну.
979808	Вы все перепутали она про свой бюст говорила
979084	Кумыс
979808	Думаю ей пофиг пиар есть все обсуждают, цель достигнута. Такие и перья в жопу вставят лишь внимание привлечь.
979526	Скоро выборы
979145	в Крыму российские банки не работают, такие как Сбер, Альфа и т.д
979627	скажи это его брату, который сидит на зоне.
979438	а причем тут я? Или ато так мозг съедает, что текстик в 2 строчки уже не осилить(чтоб ты понял - дятел ты и как пропагандон так себе)
979084	У монголов и водка крепче нашей , 50 %.
979058	мы все знаем почему все котов любят 
979121	Особенно с миллионом я прогорел прям
979590	Ща еще по третьему разу скажут что Пальмиру освободили и блинами покормят
979732	Не отвлекайтесь. Украина замерзнет обязательно. На эту зиму не сложилось, обязательно следующей.
979767	анальный госдепа???? 
979106	Читаешь комментарии и не понимаешь, как некоторые кадры оказались на Медузе... "Ольгинские тролли" повсюду.
979767	сейчас бы за родину в Сирии повоевать, ухх
979627	кто,единая росия,они единолично все решают
979808	У Поклонской глюки
979627	какое. его. дело
979732	вечный огонь невечный
979084	А монголы в курсе?
979526	Саид,ты зачем убил моих людей?
979808	Так бюст Поклонской нужно же было проверять,он ведь мироточил
979240	Что значит курировал?
979145	а как определить подлинность паспорта лднр сотруднику банка? (ну кроме того факта, что вряд ли найдется дебил, который будет его подделывать)
979058	Денег мало не бывает. 
979145	не зацикливайтесь не кредитах, банки, кроме них, ещё много других услуг оказывают.
979808	все, Поклонская может сдавать свой мандат, это конец
979732	Символично.
979084	а можно ещё просто разобраться в вопросе, как вариант. Изучить, хотя бы на базовом уровне, физику, биологию. Логику. РелигиоведениеИ, почему-то, после того, как человек всё это делает, он становится атеистом )) та-дам ))
979526	Помиловал
979404	Да уж. Было весело)
979767	можно подумать ты своё правительство выбирала? Милонова, Мизулину, Сердюкова? ты их выбрала?
979438	с головкой "бобо" у атошников, причём в прямом смысле слова))
979145	знают КРЫМ РОССИЙСКИЙ!!!!
979808	я рад.
979627	Проститутка политическая ! Пока в кремле не передумали, сидел и язык в жопу засунул. Депутат народный... Мудаки все эти депутаты и политические проститутки !
979145	нет
979808	Одним из первых, кто разгадал явление «мироточения», был царь Пётр Первый. Как приведено в Википедии, он решил выяснить природу этого явления. Заметив на иконе в глазах Богородицы дырочки, он отодрал заднее покрывало иконы и обнаружил там в ямочках у глаз какое-то масло, которое нагреваясь от свечки стекало ввиде слёз. Затем он, якобы (не подтверждено), обратился к попам: «Владыки святые! Приказываю, чтобы Богородицы отныне не плакали. А если Богородица ещё хотя бы раз заплачет лампадным маслом, то зады у попов заплачут кровью». Заплачет ли экспрокурор Н.Поклонская теперь , когда обман вскрылся?
979767	ты ебанистический долбаёоб вселенного масштаба.Я к ватникам имею такое же отношение как Гитлер к неграм,то есть никакого.Ну а про род человеческий - бог тебе судья,амь инь.
979808	У поклонской башка мироточит. Фляга подтекает, так сказать
979438	ты сейчас тролишь меня? Или реально головкой Бобо?
979145	мне на лечение лучше скидывать по удостоверению "можно всё".
979767	будут еще как будут!!!! А если, что там мой сын за ракетной установкой!!!
979710	рпц
979732	я спокойна как танк , это вы БЕСНУЕТЕСЬ!!!!
979145	хах, крымчанам кредиты 90% банков не дают, какие нах днр и лнр
979526	снова бояре плохие
979240	Почему-то вспомнилась история 2-3 летней давности с участием сотрудников ФСИН. 
979627	Прав
979732	спасибо, что поделились своими ассоциациями, хотя я и не просил
979627	с запоя вышли )
979438	Спасите любимого участника!Чтобы помиловать отправьте ПОМИЛОВАТЬ на короткий SMS-номер
979145	Если не прокатывает стартап с набором кредитов на "документы" днр, то можно на банки подавать в суд. Мол, указа царя-батюшки ослушались.
979240	Поправьте, пожалуйста, заголовок. Раненый
979767	бывают люди, поведение которых скорее говорит о том, что они боятся в ад не попасть
979767	погоди, агрессия в чём? захват крыма это агрессия? Ну при том что я лично видел на Штатовском сайте гос. закупок подряд от Морской пехоты США на постройку школы в крыму(прямым блять текстом), мне такая агрессия напоминает Кубинскую агрессию СССР. Или ты про что-то другое
979732	Вечный огонь — как безлимитный тариф у сотового оператора: заявляется, что ограничений нет, но на деле можно использовать лишь определённое количество трафика в месяц.
979526	Благодетель!😍😍😍
979627	ха, угроза, Навальный - проект ФСБ для слива протестных голосов
979732	Посоны, говорят ВЕЧНЫЙ огонь в Омске ГОРИТ. Кому вы ВРЕТЕ???!!!!
979526	Надо было грохнуть эту грузинскую собаку
979627	статья, по которой сидит много активистов.Тот же Тесак, например.
979732	веЩный огонь. к нему отнеслись как к вещи, за которую не заплатили.
979732	(Простите за раковый юмор, но я не сдержался) 
979808	Жду, пока Путин начнёт мироточить
979767	Батюшка смилостивился, как же его после этого не любить.
979732	ну ты держись там, огонек..
979590	Ща вспомнят что выборы только через год, и обратно всех пересажают до января-февраля
979767	ну не знаю как по нам а по фашингтону точно!!!!
979526	😂😂😂да какой там трамвай)) товарняк уже скорее в нашем случае
979808	по инерции пишу в конце до пяти слов с:
979732	Я сам с Омского Космодрома, могу сказать - огонь там ГОРИТ!
979627	А это можно репостить?
979732	хорошо, кремлебот, мы поняли, успокойся уже.
979303	У меня есть макет бюллетеня. Не меняется с 38-го года.«Согласен ли ты с произошедшим 13 марта 1938 года воссоединением Австрии с Германским рейхом и голосуешь ли за партию нашего фюрера Адольфа Гитлера?» Величина кружков «За» и «Против» на бюллетене для референдума, проведенного после аншлюса Австрии, как бы намекает на «правильный» вариант ответа 
979590	Выявить всех, кто порадуется, "оттеплится". И зачистить.
979356	Главное, с Польши не начинать, а то есть, знаете-ли, прецеденты были
979084	Главное, что не рак простаты огурцом и молитвой. Это хоть больше на правду похоже
979145	какого государства киевской банды???
979732	можете это сколько угодно повторять, но он от этого гореть не станет
979058	судя по твоим умозаключениям , ватан это ты . Можно быть и либерастической ватой , если начинаешь во всем видеть только то , что тебе хочется увидеть , а не то , что есть на самом деле .
979732	Ну это совсем уж печально
979145	вера в суеверия - признак слабого ума 😂
979438	Царь нынче добрый
979689	Главное - молиться!! Боженька поможет!Подскользнулся, упал, встал на колени, помолился - сразу легче стало
979808	Лол
979808	Интересно, Кобздон успел приложиться? 
979590	выборы ёпта
979240	нет не сдали. там все еще на стадии строительства, ибо деньги ушли по карманам
979438	Замироточил он что-то в последнее времяНадо уже младенцев к нему нести
979145	Цитата «это делает честь российским банкам»Банки и честь понятия взаимоисключающие .
979404	Надо быть готовым ко всему. 
979808	ну вменяемый человек не стал бы раздувать подобное
979145	они бы еще с паспортами Нарнии приходили за кредитами)))
979303	Путинку на пенсию гоуго...хватит на воровался...да Питерцы.
979145	какое горе то? У меня родственники живут в Ровенской области. Придется теперь звонить, спрашивать про репрессии. Чую вы немного приукрашиваете. А уж в Крыму то люди пожирней жили, чем на западе Украины на границе с Беларусью.
979627	И че теперь измениться?
979808	когда бюст не мироточил 
979767	+ ты такой долбайоб,что своим словам противоречишь.Ты пишешь,что нет никаких нацистов и т.д.,а есть человеческий род.Но в то же время клеймишь меня ватником.По-твоей логике и ватников нет,но почему-то,когда проигрываешь,надо упомянуть политические взгляды оппонента.Причем выдуманные самому себе(никакие чакры и Иисус не помогут мне никогда понять,как же ты пришел к тому,что я ватник.да и к тому же еще и русский)
979627	Стареет умнеет
979438	Да сейчас показательно помилует несколько человек из политзаключенных и народ сразу вах какой у нас царь милосердный
979808	Бюст не мироточит. Это молозиво.
979732	я зашла чисто ПОРЖАТЬ над придурками!!!! А вечный огонь в Омске ГОРИТ!!!!
979145	петушок сын твоей мамы. Это раз. Какие влажные мечты там у кого должны быть? Разве что у тебя с перепоя...Это два.Ну и в третьих, только либерастический гоблин первым делом будет думать о кредите, когда речь заходит о банках))) лишь бы в долг взять да нить потом какой путин злой :))
979767	ну вы же у госдепа от""сали и ничего!!!!
979808	Отстаньте вы от Поклонской, она хорошенькая. Джейн Псаки тоже была не семи пядей во лбу, но ещё и страшная, а наша очень даже симпампулька на фоне мировых стандартов. 😊
979438	Творчество одного веселого человека на высер про то, что еще осталась Аляска. —--— Аляску они блять захотели)) Тут с ёбаным Крымом пришлось на подработку устроится, с Аляской же придется ребенка на органы сдать
979732	Патриотизма пост)
979767	Жаль только без указки Царя ничего нормально никогда не делается.
979710	загуглил. Действительно не знал, что рериховцы — это секта нью-эйджеров, у которой проблемы даже в США.
979303	тебе скучно и хочется общаться? А на твою толстоту никто не отреагировал и ты решил таргетно найти собеседников?
979084	А что с ним не так? Вполне адекватный, по моему мнению. Разве что Трампа много критикует, но это даже мой учитель по экономике делает.
979808	Срочно нужен скрин из одноклаасников Этого не может быт
979689	Лед уже растаял давно.
979767	Оттепель перед выборами, потом гайки закрутят
979710	а никто не говорил про работы самого художника.
979084	модно у нас сейчас, увы, именно православие. Например, все рекламные боты ставят "Православие" в графу мировоззрение ))Или ислам в отдельных регионах и национальностях, ндяНу и пропаганда идёт, конечн, жуткая, не говоря уже о гос.поддержке
979492	Десять лет героинщик не протянет - значит соскочил, если живой
979627	Парламентское большинство у единоросовКакая разница кто за что голосует? Если едру надо, то они примут
979106	ты кароче такая же пёзднутая, как и майданутые. только на другом берегу
979058	недалеко отошел, чисто заработать. скоро вернется.
979627	Ну если он признал свою работу плохой, то может зарплату в бюджет вернёт?
979808	СРОЧНОЕ ФОТО ИЗ КВАРТИРЫ ПОКЛОНСКОЙ!!1! шок-контент 
979303	Готов стать президентом.Ребята, вы проголосовали бы за меня?
979767	аааааааааааа, то есть Сердюков не воровал? не было судебного процесса?
979732	ты деньги Рокфеллеров и рОТШИЛЬДОВ И СОСОСОВ ПОСЧИТАЙ!!!!
979767	это дети НЕАДЕКВАТНЫЕ, коль слушают анального
979808	Красиво получилось 
979058	не оч - путинизм высмеивать у него лучше получается.
979627	принимаешь дурацкий закон - хуесосишь себя же за этот закон - получаешь одобрение тв-аудитории. Profit! И ведь работает из года в год.
979303	могу изменить на "точечно", ннада? Но то слово чаще используется в моей практике.
979404	вряд ли в медузе в курсе существования жизни за мкадом
979084	в жару самое то
979808	не она эту хуйню придумала, она только раздула.
979145	потому что Крым юридически принадлежит Украине, и компании не хотят играть с огнем с зарубежными партнерами. Для бизнеса Крым не наш, для жителей РФ наш
979303	Все эти рейтинги 86%,хрень моржовая. Судя по реальным делам и планам не все так прекрасно в царстве-государстве.
979767	вот в моем государстве есть один минус, который я бы очень хотела исправить.Нужно срочно принять закон "О КЛЕВЕТЕ" назвал человека вором, не доказал, что вор ШТРАФ с физ лиц 50 млн руб., с юр и блогеров 500 млн.руб. без срока давности, на старости лет получил наследство КОНФИСКОВАНО В ПОЛЬЗУ ГОСУДАРСТВА!!!
979627	С разморозкой Вольфович.
979526	Жаль, Сталин бы по иному сделал )
979526	о, смотрите, очередной Иван Говнов считающий себя государственным человеком.
979767	После прочтения комментариев вспомнилось... 
979627	какая НА ЮХ украина ??? какая запад-америка ? когда у тебя кремляди такие гнездо устроили —-  
979732	тут дело не в верю-не верю. Есть факт - вечный огонь в омске не горит
979710	нельзя. Гугл ни для кого не заперт. Ищите по слову "рерихнутые"
979145	Просто нужно головой думать, прежде чем указы строчить с перепоя. Очередную хрень сотворил, а людям из этой хрени теперь выкручиваться.
979689	Ффффффристайло 
979438	Может быть проблема в его действиях?)) Нее, так не бывает, боги не ошибаются. Вангую, если бы завтра Пу издал бы указ "Посадить Сердюкова" вся бы страна хлопала, но нет - мы своих не бросаем
979084	ну да, эти люди полностью убеждены в том, что отсутствие чего-либо не требует доказательств вообще.
979058	Пполитик
979590	Соколовского вообще казнить. Просто потому что мудак
979627	еще один начал предвыборную кампанию!
979767	блин, вот ты серьёзно? Ничего что у нас США вторгаются без санкций ООН куда захотят? вот мне блин интересно, почему им можно а нам нельзя? И не надо мне рассказывать, что США всего лишь оккупировали земли в которые входили а не аннексировали как это сделала Раша. Тут блин ключевая разница, при аннексии жители захваченных территорий признаются своими гражданами и встают на соц пособие, при оккупации, они не получают ничего кроме разрушенной инфраструктуры своей страны. Ещё неизвестно что хуже
979732	17дневный вечный огонь
979404	Веселье продолжается )
979145	;)
979438	Спасибо Царю за это, как же мы, простые крестьяне, смогли боярам донести такую важную вещь. Оставайся с нами подольше, царь
979145	Алексей, это разговоры в духе "катим квадратные /круглое несём" .Досвидания!
979627	Серьезно?
979526	у тебя ДЦП или ПТУ?
979145	видимо, все же проблемы. Ладно, вы там держитесь, здоровья вам и хорошего настроения
979767	Злостная террористка ведь, как её могли помиловать?! Непорядок..
979767	Я ЗА ПУТИНА!!!! я против анального госдепа и иже подобных!!!! 
979808	Но точка в этой истории ещё не поставлена.
979710	Кризис - мусарам разрешили вывозить ценности из страны как ровно сто лет назад !
979732	кто ВСЕ????? Интернет БОЛЬШАЯ ПОМОЙКА И ВЕРИТЬ НИКОМУ НЕЛЬЗЯ!!!!
979808	Канализационную трубу поменяли.
979492	Нырки в унитазную бездну будут?
979808	Это для шапито новость мне кажется
979710	погугли рериховцев
979732	слишком толсто, разлогинься, тут уже давно все поняли что ты фейк, можешь потом на двачах рассказывать как же ты затралировал всех на Медузе.
979627	надо просто вк дрючить чтоб стирали неугодный контент
979767	то есть Россия спокойно тут себе развязывает локальные конфликты, аннексирует полуостров, НАТО грозит пальчиком и говорит, что отбирать земли у более слабой страны не есть хорошо, вводит санкции в надежде, что РФ включит мозг и остановится, а мы в это время злимся на НАТО и хотим разбомбить все к чертям?Славно-славно. Отличная логика, мне нравится
979732	я ПОМОЙНОМУ ИНТЕРНЕТУ НЕ ВЕРЮ!!!!
979767	Я СВОЕ ПРАВИТЕЛЬСТВО ВЫБИРАЛА!!!! И ГОРЖУСЬ СВОИМ ВЫБОРОМ!!!
979627	это был сарказм не воспринимайте все так близко к сердцу .
979732	В стране-экспортере природного газа.
979058	Какая длинная реклама Вискаса.
979084	забавно. Вы, человек, у которого в графе мировоззрение написано "агностицизм", проводили свою свадьбу с венчанием в православной церкви, но модным считаете именно атеизм. Это, конечно, ни о чем толком не говорит, но совпадение интересное
979732	газовая-не газовая, а перманентная трата топлива на подобные культовые нужды и впрямь выглядит нелепо.
979590	можешь уехать из моей страны НИКТО НЕ ДЕРЖИТ!!!!
979732	все, кроме вас, говорят, что он не горит. Почему мы должны вам верить?
979438	солнцеликий к выборам готовится
979732	Огонь Шрёдингера. Для кого-то не горит, пока он не проверит
979590	Царь перед выборами старается
979145	Поживем-увидим. Но все познается в сравнении - вы горя нем видели, в укро-государстве не жили.
979303	Лучше всего их проводить 15 июля. Как раз бабулькам придут платежки с новыми тарифами за коммуналку.
979767	именно Ваш сын, если поступит приказ от клешней Крабе, ебанёт именно по ВАМ из вышеупомянутой ракетной установки. Ибо властям ватнички ВНЕЗАПНО могут не понадобиться...
979808	ФУХ ОТЛЕГЛО
979767	и насколько я знаю, дурочка, ЕС в 1812 году тоже еще не существовало 😂
979732	Оскорбление памяти дидов же!
979303	вот ты зачем слово "таргетно" написал? Издеваться изволите над адептом с чистой совестью??? 😊 😊 😊
979627	только этого заукраинца до выборов не допустят😁Я надеюсь, по крайней мере, на это)
979145	петушок, я выше тоже самое написал) а ты лучше плсмейся над "признанными" "республиками" и их "гражданами", которые для РФ являются гражданами Украины, вопреки их влажным скотомечтам. 😂
979808	а ты ваще нaxyй отседа пошел, тут паблик либераздов
979627	лол. Так всё равно, выходит, мысль наказуема. Штраф ли, срок ли - уголовка!
979732	это публичная стена, не так ли. Я высказываю своё мнение, а не делюсь фантазиями лично кому-то.
979492	это в каком кинотеатре?
979438	Предвыборная гуманность  -сажать ни за что , потом миловать.Доообренький сцааарь.
979145	бот, знаешь, что такое карма? :) у тебя рак желудка.
979732	это потому что беларусь за газ не платит
979303	задание неудачно копировали? Куратор увидит- акт составят
979438	После его решения присоединить Крым, ему очень многое можно простить)
979732	Щас бы поспорить со школьником с двача, да?
979106	тебе майданутые везде мерещатся? загляни под кровать
979145	Ничего себе, сколько на медузе сидит конченых либерастушек)
979526	Надо рейтинги повышать перед выборами.
979808	Песня - огонь!!! 
979767	>У нас такая страна, где президент может что угодноГоржусь президентом, который может, что угодно. Ни один президент в мире не обладает подобным всемогуществом, не зря весь мир нас боится и уважает!🇷🇺🇷🇺🇷🇺
979767	Терпелки до выборов не хватит
979767	ахахахааххахаахВоевать за мир, это все равно, что пить за здоровье, неадекватная ватница)
979526	Только не надо делать из неё мученицу. Писать СМС о передвижении войск человеку из враждебного государств - надо либо быть очень глупым, либо предателем, а если бы этот грузин сообщил кому-нибудь?
979438	Принцип Гуманности и Путин - вещи не совместимые😏
979590	Ну вы поняли... 
979627	отмена 282 статьи,например
979627	Надо его выбрать президентом, - ничего не изменится, но хоть поугарать можно будет.
979767	" Тут, наверное, уже многие про это написали.Есть масса способов, с помощью которых деспотии убеждают подвластное гражданство в своем праве на репрессии и беззаконие. Всякого рода борьба с перегибами и милость - из самых известных среди них. Волны террора в сталинские времена перемежались почти столь же регулярными кампаниями по борьбе с перегибами.Конечно, нынешние помилования Чудновец и Севастиди - это своего рода классика авторитарного жанра. В обоих случаях не было даже самого события преступления. А оба судебных процесса выглядели случаями вопиющего беззакония. Нынешние помилования (вопреки первому впечатлению) призваны как раз утвердить правомочность и незыблемость беззакония как принципа.Хрущевская "оттепель", которая отнюдь не была торжеством законности, между тем имела целью практически исправить и политически осудить практики террора и беззакония. И открыто это декларировала. Путинские помилования имеют прямо противоположную цель - они актом индивидуальной милости защищают и утверждают практики беззакония и репрессий как нормальность и не оспариваемый принцип.Собственно, оба эти дела с самого начала выглядели столь вопиющей дикостью, что кажется, будто с самого начала и были "заточены" под высочайшее помилование. Ведь если так, то тут двойная выгода: сначала показываем, что нет такой нелепости, которая не будет признана судом основанием, чтобы посадить человека в тюрьму. И такая репрессия имеет важное воспитательное значение как акт устрашения. А потом демонстрируем, что беззаконие законно везде, помимо области высочайшего снисхождения и этим снисхождением освещено как принцип, не подвергаемый сомнению. Ибо произвол этой милости все равно несколько ближе к нормальности и человечеости, чем так называемый "суд", который по идее должен был бы произволу противостоять."Кирилл Рогов
979240	кресты уже сдали вроде
979145	а если он собирается тебе денег на лечение скинуть по паспорту днр? Тоже бандит?)))
979808	бл'аааа.....
979627	абсолютно
979767	а кто Югославию бомбил, не подскажите???? Или Ливию, или Иран, а кто бомбы на Хиросиму и Нагасаки сбросил???? ес и сша УБИЙЦЫ и ТЕРРОРИСТЫ №1 
979767	а мы не за мир воюем А ЗА РОДИНУ!!! Но вам не понять СВИНЬИ!!!
979808	Поклонской анафема!
979438	Какой хороший царь!!!! Это бояре плохие, что женщину эту таскали по тюрьмам, а царь то хороший какой!!! Помиловал!!
979627	а что тут рассказывать? У нас людей за перепосты закрывают на долго, а этот уже несколько лет на власть бочку катит и ничего. Контролируемая оппозиция, болотную с ним слили и выборы сольют.
979084	а в чем, позвольте узнать, заключается мода на атеизм? У меня вот большая часть друзей и знакомых - верующие различного толка и направлений, при этом крайне малое их число может внятно объяснить хотя бы базовые основы своих религий, не говоря уже о полном следовании их канонам. И наоборот, те кто придерживаются атеистических взглядов, могут точно и четко обосновать, почему они атеисты. Понимаю, что у меня маленькая выборка, но все же полагаю, что это не частный случай
979627	да и штраф может быть такой что и тюрьмы не надо , сразу в бомжи
979438	Хорошая попытка, но нет
979808	Джен (а не Джейн) как раз была и есть семи пядей во лбу. там, где она работала, иных не берут на подобные должности.
979145	Про кредиты - это вы придумали. В вашей статье вообще слова такого нет.Когда врать перестанете например?
979303	Великий Князь Владимир Таврический. 🙄
979526	судя по интервью ей и в тюрьме не плохо, всем довольна
979590	Так,ну остался только Давидыч.
979303	Если Навального не пустят, ждите явку в 15% от согнанных бюджетников
979145	практически не выдают. сегодня он здесь..завтра на родине. хрена разыщешь
979808	Ну, слава богу!
979732	не легко у нас тут 
979526	Еще 5 раз напишите, мы просто с первого раза не понимаем.
979303	Мне кажется кто-то боится что за него не проголосуют...
979732	а я почему должна тебе верить??? Если я вижу своими глазами ГОРИТ!!! Интернет БОЛЬШАЯ ПОМОЙКА!!!
979438	готовятся с чемпионату мира и кубку конфедераций. тоже самое было перед сочи
979404	Ну а теперь напишите о доморощенных исинбаевых на периферии! Как мы тут с шестом преодолеваем грязные лужи.
979084	да ну. Сравните, у скольких подростков и детей в графе мировоззрение в вк написано атеизм, и у скольких - православие. Даже если и существует какая-либо мода на атеизм, то она абсолютно точно уступает моде на религию.
979767	Медуза лучше бы на примере Виктории карточки свои любимые сделала: как отличить ватника головного мозга от троля
979526	не, сидела два или три года
979590	только свистни — он появится!
979590	кнут и пряник
979526	Зачем вы троллей кормите? Им платят за ответы на их комментарии.
979356	У меня давно всё готово уже для этого, но вот страны подходящей никак не было, а тут Швейцария! Спасибо!
979145	Так паспорт к российскому не приравнивается, это паспорт иностранного гражданина, когда по таким документам кредиты выдавали?
979732	Невкчный огонь 😂
979404	В утренних новостях: "WSJ: администрация Дональда Трампа ужесточает политику в отношении России" 
979732	Дневойсковославный огонь
979627	Жириновский - конченый моральный урод, вор и лицемер. Он же и принял этот закон.
979767	хочу сказать,что мир(ИЛЛЮЗИЯ для дурачков) существует лишь тогда,когда ебанет какая-нибудь атомная бомба.Лишь после этого заключаются какие-то там мирные договоры.НА протяжении всей истории существуют войны и не только из-за религий.И ОНИ БУДУТ СУЩЕСТВОВАТЬ ВСЕГДА,это неотъемлемая часть эволюции и движения вперед.А про твой всеобщий мир - эту вот хуйню ты своей бабке говори,которая так "мирно" ненавидит нацистов.Или тому же нацисту,который так ненавидит негров.
979767	ты дура чтоле??? Или тролль жырный???
979767	Без царя никуда, придется ещё на один последний срок
979145	а крупнейших российских банков там нет.
979303	лучший праздник России и сопутствующие события интересные
979058	Слепаков один из самых богатых продюсеров в России, он этими песнями явно не зарабатывает
979084	скорее это частный случай. Мода на атеизм выражается в том, что огромное число подростков и даже детей готовы причислить себя к атеистам лишь потому, что они видели смешные картинки в интернете с явной антирелигиозной направленностью, к тому же это достаточно простой способ протеста против родителей и системы, я думаю в таком ключе.
979590	дадин и чудновец ПОСМЕШИЩЕ!!!! Достойные лица либерастов и не немуов еще один придурок!!!! Угораю, только ТУПОЙ госдеп может делать ставки на придурков и анального, так в народе мы его называем!!!
979590	если всех мудаков казнить,тут никого не останется)))
979438	Не знал, что президент такими полномочиями обладает
979438	А может принципами здравого смысла?
979303	Сразу понятно за кого мы проголосуем=))
979526	безрассудное поведение - это перевозить что-то секретное так, что весь город видит. Никто н её не обязывал хранить эту "тайну" никакими подписями.
979145	Чей?
979303	А как же единый день голосования?  Опять законы переписываем
979526	>Грузия>враждебная странаЭто не 2017, тогда люди и думать не думали, что для России все страны станут враждебными(покормил)
979145	Потомучто санкции иностранных государств для банков страшнее чем корумпированные чиновники своей страны
979732	Ха, во всех небольших городках и весях включают только на 9 мая. Газовая страна, ептыть.
979767	Владимир Владимирович может всё.
979808	Пиздaбoлкa
979303	Глупые эти уже наворовались Придут другие начнут все вновь набивать карманы Виллами Яхтами В РОССИИ все неизменно так было есть и останется Ответить
979808	Поклонская сейчас с обеих сторон в немилости
979145	если человек родился в Луганске или Донецке, у него есть возможность получить паспорт государства, а не сепаратистского территориального образования
979084	и о чем мне это должно сказать? Я за него впрягался что ли? Атеисты понабежали в комменты свои агрессивные бредни изливать, я об этом и сообщил, больше тут ничего и не было.
979106	европа давно люлей не получала, соскучилась?! ДАДИМ!!!! 
979438	зачем дуракам закон когда есть понятия
979590	добрый царь
979106	умри жирная блядь
979492	в трейлере не было, значит и в фильме не будет
979058	у тебя политикозависимость.
979526	спасибо, сначала статью не прочел.
979767	да в 2018 мой президент ПУТИН, а вы можете ЗАСТРЕЛИТЬСЯ!!!!
979767	так думаешь Россия не устанавливала ракет на границах с другими гос-вами? Это все политика, мой друг. Тут нет правых и не правых- есть только цель и средства. Сегодня НАТО- зло, завтра самый надежный партнер и союзник. Поэтому Российские ракеты тоже нацелены на других невинных людей, а агрессию сейчас проявляет далеко не ЕС и не США, а исключительно наше государство.
979627	Ору с этих переобуваний. Скоро милонов будет за толерантность топить, наверное.
979732	докажи, что не горит.
979121	С Медузой только Лайф в апофеозе абсурдности в названиях может тягаться
979808	Церкви давно пора уходить от этих фокусов с мироточениями и прочими благодатными огнями, если они не хотять последних прихожан отвадить. Если в средние века это работало и воспринималось как чудо, то сейчас даже самым отбитым верунам понятно как всё это делается.
979438	К выборам готовится.
979526	это ты в 21 веке живешь, а Россия и россияне в 14м. Вот и недопонимание получается :)
979492	А на Украине в прокат не пустили, пидоры
979627	Тесак тоже хорошие идеи предлагал. А что предложил Жириновский, например?
979732	устраиваете рейд по пабликам?
979808	Не обнаружено мироточение в момент осмотра комиссией, который проводился спустя 3 дня после события. Так что успокойтесь господа - раз люди видели чудо, значит оно было
979145	Путин им не указ! ... ну точно чудеса творятся в этой стране))))
979526	тебя грохнуть надо, шизоид
979627	А что человек там туберкулез словил бы не излечимый,кто за это ответил ?
979404	И сегодня пиздец
979145	потому что они знают чей Крым
979627	мировой опыт : каждый лидер или предатель  
979145	Этим бандитам еще и кредиты выдавать должны? Интересная схема.
979106	страны 3 мира и их безусловно БОЛЬШИЕ проблемы
979808	О нееееееееттттт
979303	Это чтоб интуитивно понятно было за кого голосовать...
979058	вот это новость блядь, медуза
979240	"был задержан ранее судимый 63-летний местный житель Сабир Садыков. В подстрекательстве к покушению на Чернова подозревается замглавы управления ФСИН по Санкт-Петербургу и Ленинградской области"Тут прекрасно все.
979303	такие как я как раз таки хожу на выборы, был бы рад ошибаться
979627	В очередной раз Жириновский подтвердил, что он всегда говорит Против, а голосует За
979590	Пока нет посадок тех, кто сажал (сажает) людей без состава преступления - это всё показуха.
979303	Вам не кажеться что эта провокация с нашей стороны? Представьте ситуацию, вы у брата/ сестры увели жену/мужа, и отмечаетекакой либо праздник с ээтой датой.
979240	Туда .овну дорога
979303	Ассоциация сами знаете с кем в этот день... Не удивлюсь, если кандидат будет один. Смысла баллотироваться "иным" не вижу. Безальтернативное будущее этих выборов очевидно...
979121	На Медузе рубрика "Разъяснение мемасов когда всем уже на них наплевать"
979767	хочешь сказать, что недолгие локальные вооруженные столкновения пойдут на пользу всеобщему миру, да?
979767	Виктория, почему квасные патриоты всегда моментально съезжают на тему соития? Озабоченные что ли?
979732	Всё правильно сделали, за исключением оставления 17 дней.
979627	кремлевские сми делают из него клоуна
979438	ты лучше
979808	раз в месяц по пару днейБа думммм тсссссс
979303	Какой милаха, Путька то. Решил блеснуть на фоне своего "великого подвига". Что самое интересное, ведь сработает.
979808	Это. Не. Можыт. Быдь
