76982440	4816350	я сегодня проезжал по Садовому и увидел магазин небезызвестного фашиста с лишней хромосомой Стерлигова, там была огромная табличка "Пидарасам вход запрещён". То есть не убийцам вход запрещён, не педофилам, насильникам, террористам и не Обаме, в конце концов, а именно пидарасам. Уверен, что власти никак на это не отреагируют, а ведь обязаны. И нам необходимо работать над тем, чтобы власти отреагировали. А вернее над тем, чтобы у общества в целом был запрос на реакцию власти на это. Для этого и нужны каминауты и парады – общество должно увидеть, что нас много, что с нами нужно считаться и что наши права нужно уважать. И это нужно делать сейчас, не дожидаясь пока совковые бесполезные ископаемые вымрут.	1	0	NaN	NaN
29534144	10248234	Респект Алексею. Несмотря на провокации фашистов, вышел в эфир.	0	0	NaN	NaN
29534144	11807592	Господи, это прекрасно! Вот... это... Просто нет... слов. Злодей одним словом. Я не знаю кто не говорил в этой стране "Это наша страна!"... Тссс.... Кругом одни нацисты...	0	0	NaN	NaN
29534144	109083124	Это все Нэвэльный Гитлер устраивает! 	0	0	NaN	NaN
29534144	313484175	9 мая только быдланы празднуют, не признающие Превосходство Фашистской Германии.	0	0	NaN	NaN
29534144	170257906	Нет. По моей логике ты офанаревшее создание, посмевшее использовать термин, значение которого понимает лишь примерно и в общих чертах. Ты хуже Гитлера короч.	0	0	NaN	NaN
76982440	420448664	Сегодня, 6 мая, вся православная Россия чтит память Святого Георгия Победоносца.  Георгий Победоносец – один из самых почитаемых в России святых – покровительствует и столице нашей, Москве, и далекому приморскому городу Владивостоку, и всему воинству российскому. Вот уже много столетий легенды о чудесах святого ходят по земле, а русские былины приписывают Георгию роль христианского просветителя Древней Руси.  С именем Георгия Победоносца в России связано и дарование Победы в Великой Отечественной войне. Символично, что полный разгром фашистской Германии пришелся на праздник Георгия Победоносца, и что ее капитуляцию 8 мая 1945 г. принял маршал ГЕОРГИЙ Жуков, который руководил победными сражениями Великой Отечественной войны: битвой под Москвой, Сталинградской битвой, сражением на Курской дуге, штурмом Берлина. 	1	0	NaN	NaN
29534144	369532827	Мне стало интересно, откуда такое мнение. Я допускаю, что в этой книге он не приводил таких доводов, т.к. писал ее в тюрьме задолго до. А о чем говорят архивные документы планов нацистов на население России и ее территорию?	0	0	NaN	NaN
76982440	11542949	Уже не знают как и чем впихивать чушь,  кроме как вечной хуйней про фашизм Гитлера,  блять та забудьте вы уже это прошлый век	1	0	NaN	NaN
29534144	17642135	так Гитлер существовал же не просто так.. видимо Боги этого хотели.. и о том что он был есть даже история.. книги фотографии...	0	0	NaN	NaN
29534144	108423368	А еще... А еще они оба на английском говорили! А знаете, кто еще говорил на английском - Гитлер!	0	0	NaN	NaN
33334108	13895	Gloria Friedmann"Painting in Absurdistan", 2010Инсталляция "Живопись в Абсурдистане" состоит из нацистской свастики из брюк и сапог Вермахта и трёх репродукций картин, написанных в период с 1933 по 1945 Эйзенхауэром, Гитлером и Черчилем.	0	0	NaN	NaN
54669107	33529	Главное - сберечь честь, а семья и у Геббельса есть!	1	0	Волгоград	Канада
29534144	10467956	Ой, только не говорите бред про "ислам мирная религия, а террорюги - радикалы". Это всё равно что "не все нацисты радикалы" или "не все сатанисты радикалы". Их убеждения уже включают в себя убийства невинных, ломанные судьбы и тотальную диктатуру. И то что они от слов перейдут к делу - вопрос времени. Блин, да взгляни на этого фуфела выше.	0	0	NaN	NaN
29534144	136435646	Таки Навальный либераст или фашист по мнению пропаганды? Уж чего-то одно хотяб выбрали, а то компот какой-то.	0	0	NaN	NaN
29534144	97926961	Браво Дагестан! Как и говорили ранее, стояли на своём до последнего!👍🏻	0	0	NaN	NaN
29534144	249402788	Я фашиствующий йог из секты ловцов покемонов с Украины, финансируюсь напрямую из-за рубежа. Хочу сказать, что не всё так однозначно.	0	0	NaN	NaN
29534144	251663131	Противники Ле Пен в Бретани кричали «Долой фашистов» и «Вам нечего здесь делать, мадам» и кинули в нее яйца 	0	0	NaN	NaN
29534144	29015043	Переминуйте уже полицию в полицаев или в гестапо! 	0	0	NaN	NaN
29534144	45891718	Для простого понимания различия можно запомнить историю, откуда вообще взялось это деление. Не знаю насколько достоверно, но историки нередко именно это и говорят.Во времена Великой Французской Революции Национальный Конвент заседал сначала отдельно по сословиям, как и было положено с давних пор. В ходе заседаний стало ясно, что невозможно решать проблемы страны таким образом, но при этом сохранялись сословные барьеры в сознании людей.Тогда был поставлен вопрос: нужно ли заседать всем вместе? Так вышло, что те, кто голосовал за сословные заседания, сели справа, а те, кто за всеобщие заседания - слева. Таким образом с тех пор в сознании людей - все, кто за равенство в любом его проявлении - левые (экономическое равенство - коммунисты, политическое равенство - демократы, социалисты), а те, кто против равенства - правые (национальное или иное политиеское неравноправие - теократы, монархисты, националисты, фашисты, коммунисты, экономическое неравенство - либералы, демократы). Учитывая, что рассматривая под разными углами одна и та же общая мысль может быть отнесена как в право, так и в лево, то существует сетка с центром, в которую вписывается та или иная общественная мысль или идея человека	0	0	NaN	NaN
76982440	87267268	Теперь в школах просмотр фильма "Навальный - Гитлер" можно завершать музыкальным клипом!	1	0	NaN	NaN
54669107	122577334	Гитлер, не?	1	0	Волгоград	Канада
29534144	83651974	Редкие кадры: медведи нацисты пришли поддержать фюрера. 1943 год 	0	0	NaN	NaN
29534144	68025955	Это же ущемление прав фашиствующей ваты! 	0	0	NaN	NaN
29534144	405069450	А почему только  в Дагестане так? Менты и честные люди- это разные люди. Менты служат ротенбергу и димону, а люди платят налоги. Даги правильно делают.	0	0	NaN	NaN
54669107	204263611	Справа это Йоська Геббельс?	1	0	Волгоград	Канада
29534144	291899295	А что там в Дагестане?	0	0	NaN	NaN
76982440	16061380	ухухухуху))))))) а тебе еще не платят за твои муки???? грязные фашистские крысы	1	0	NaN	NaN
29534144	198195172	И чтобы в Дагестане по законам Шариата лечили! Да, Абдулатипову скажите! 	0	0	NaN	NaN
29534144	68103066	Да НОДовцы это позорище нашей страны, даже смотреть на них противно, прикрываются какими-то патриотическими идеями, а на самом деле и являются теми самыми фашистами, предателями родины и главными творцами возможного развала страны, в которых обвиняют Навального и любого человека, который хоть немного искренне переживает за страну и хочет сделать ее лучше	0	0	NaN	NaN
29534144	153533047	Вот щас счастливый калифорнийский парниша пошел выкладывать на ибэй свои редкие "фашистские ботиночки"😂	0	0	NaN	NaN
29534144	13769736	С Пан Ги Муном повеселило))) разве что весь мир фашистами станет)	0	0	NaN	NaN
54669107	170340607	тупыэ америкосы некак не помогали только давали всякю фигню без нее ссср бы и так выиграл а они только деньги сасали и еще с гитлером дружилеи незабудем ни прастим!	1	0	Волгоград	Канада
29534144	25034802	Судя по коментам либерасты скоро будут считать Гитлера героем-мучеником, который хотел спасти Россию.	0	0	NaN	NaN
29534144	299344606	По их мнению, Мисс Вселенная должна быть как жертва голода в Африке или узник Бухенвальда, что ли? Прискорбно, господа.	0	0	NaN	NaN
29534144	111160568	Я понимаю Украинцев, которые против СССР и нациской Германии, но я не понимаю почему они поддерживают Бандеру и таких же как он, они ведь де-факто воевали на стороне Гитлера, и лишь небольшая часть украинцев воевала на два фронта	0	0	NaN	NaN
29534144	184974720	Ну да, Германия была великой военной державой в то время, только вот в то же время Гитлер был инициатором второй мировой, разве не очевидно? Да и в экономическом плане во времена рейха страна была далекооо не первой. А СССР благодаря Сталину стал второй сверхдержавой в мире. Третий рейх и в целом гитлеровская коалиция, включающая не только лишь Германию даже в союзе с другими странами нацистского блока были несравнимы с СССР по всей промышленности и хозяйству. Давай поумничай ещё.	0	0	NaN	NaN
29534144	12846988	А куда они уедут-то? Дагестан и Чечня это субъекты Российской Федерации. Их либо отделять от страны, либо терпеть кавказоидов	0	0	NaN	NaN
29534144	352095504	Для тех, кто по-прежнему ассоциирует Дагестан с Рамзаном Кадыровым, я сообщаю: у нас в Дагестане есть свой глава республики - Р. Абдулатипов, 1946 г.р.И кстати, "вырезать русских" он не планирует) у него жена русская.	0	0	NaN	NaN
29534144	341456398	Нацизм?! А они знают сами что такое нацизм? Как я помню, нацизм проявлялся в диктатуре, милитаризме, антидемократизме и расовой политике, вопрос, а как редактирование свободно доступного изображения связано с нацизмом)) и самое главное кто на самом деле нацист после этого?)) Тот кто занимается антидемократизмом и диктатурой, или же тот кто свободно взял и порисовал на картинке, которая официально не является ничем, по сути. Удивительные вещи происходят, однако.	0	0	NaN	NaN
29534144	151876146	Аппелировать к выборам и конституции - это значит признавать легитимность этой системы. Играть по правилам бандитов и фашистов, а потом удивляться что эти правила не соответствуют твоим фантазиям о демократии. Это примерно, как если бы человек пришел к бандитам ограбившим его, и стал жаловаться что грабить людей вообще-то незаконно, и права они не имели.	0	0	NaN	NaN
33357998	2893	Степан Бандера: 10 малоизвестных фактов из жизни....1. Настоящее имя не Степан, а Штефан. По данным нидерландского историка Б. Обрушански, изучавшей биографию Бандеры три года, Штефан Бандера.- крещеный еврей, униат. Его фамилия (которую современные националисты переводят как "знамя" на идише означает: бандер - "содержатель притона".2. Штефан Бандера всю жизнь прожил с немецким паспортом. Никакого территориального отношения ни к петлюровской, ни к довоенной советской Украине, за освобождение которой он якобы боролся, Бандера не имел. Кстати, именно из-за немецкого гражданства Бандеру в 2011 году лишили звания Героя Украины, присвоенного президентом Виктором Ющенко. Согласно украинскому законодательству, званием Героя может обладать только гражданин Украины. А Штефан Бандера был от рождения «європейцем». И умер до появления современной независимой Украины, власти которой наверняка выдали бы ему паспорт.3. По воспоминаниям современников, в детстве Бандера любил публично душить кошек. Говорят, мол, нездоровое хобби маленького Штефана — душить дворовых кошек является следствием постоянных насмешек со стороны сверстников. Бандера рос слабым и часто болел. Маленький Штефан на спор на глазах ровесников одной рукой душил кошек. Особенное удовольствие ему доставляло, поймав котенка, давить его до тех пор, пока из котенка не вылазили кишки. (воспоминания Г. Гордасевича).4. Со слов членов ОУН, Бандера был большим охотником до женского пола, а также любителем рукоприкладства по отношению к жене. Об этом очень подробно рассказывает в своей книге «Бандера и Борьба ОУН» писатель Олег Смыслов. «Дело доходило даже до скандалов, которые известны в широких кругах, — цитирует он соратника Бандеры по ОУН Мирона Матвиейко.— Много имеется женщин, оскорблённых им. Немало шума было о его романе с Марией Мыцык (жена другого члена ОУН Юрия Горобача). Бандера и сейчас, бывая в Мюнхене, заезжает почти каждый раз к Мыцык. Из-за этого у него дома бывают скандалы. Он часто избивает свою жену. Даже тогда, когда она была беременной, бил её ногами. Его жена — самая несчастливая женщина. Она не по своим годам выглядит старой, часто плачет. Временами создаётся впечатление, что она сумасшедшая. Об избиениях её Бандерой она сама рассказывала моей жене и другим».5. В 1940 году Бандера был завербован Абвером и в дальнейшем фигурировал в картотеке спецслужбы Третьего рейха под кличкой Серый. Кроме того, Степан Бандера носил прозвища «Баба», «Лис».6. Во время Нюрнбергского трибунала заместитель начальника второго отдела Абвера полковник Эрвин Штольце: "В октябре 1939 года я с Лахузеном привлек Бандеру к непосредственной работе в Абвере. По своей характеристике Бандера был энергичным агентом и одновременно большим демагогом, карьеристом, фанатиком и бандитом, который пренебрегал всеми принципами человеческой морали для достижения своей цели, всегда готовый совершить любые преступления."7. Наиболее известный лозунг Бандеры: «Наша власть должна быть страшной!». Бандера официально признавал себя "карьеристом", который желает блага жителям отдельных районов Галиции и незначительной части Центральной Украины. Он никогда не собирался объединять страну или же создавать полноценное государство. Бандера всегда четко давал понять соратникам, что людей можно научить только кнутом.8. Поклонники Бандеры считают, что его посадили в немецкий концлагерь Заксенхаузен за политическую деятельность. Однако есть обоснованное мнение, что причиной заключения под стражу стала банальная растрата спонсорских рейхсмарок. Перед войной для проведения подрывной деятельности и разведывательных мероприятий на территории СССР Штефан Бандера получил от нацистской Германии два с половиной миллиона рейхсмарок. Полковник Абвера Эрвин Штольц: «Причиной ареста Штефана Бандеры стал тот факт, что он, получив от Абвера в 1940 году большую сумму денег для финансирования оуновского подполья и организации разведывательной деятельности против Советского Союза, пытался их присвоить и перевел в один из швейцарских банков.9. В феврале 1940 г. в Кракове Бандера провёл конференцию своих сторонников, которая привела к созданию «революционной фракции» в ОУН, во главе с Бандерой. По итогам конференции был создан главный революционный трибунал, который вынес смертные приговоры ряду соратников Мельника. В результате, в течение нескольких месяцев было уничтожено около 400 мельниковцев. Те, в свою очередь, уничтожили свыше 200 бандеровцев. В итоге в апреле 1941 г. бандеровцы созвали в Кракове Большой сбор ОУН, на котором своим вождём провозгласили Ш. Бандеру. Влияние нацизма неприкрыто определялось в лозунгах бандеровцев: «Украина – только для украинцев!», «Равенство только для украинцев!». Бандеровцы ввели гитлеровскую атрибутику в приветствие, поднятие руки вверх со словами «Слава Украине!» с ответом «Героям слава!». Именно на этом сборе по указанию Бандеры был одобрен националистический красно-чёрный флаг. Гербом бандеровцев был утверждён тризуб.10. Штефан Бандера часто менял места жительства: Берлин, Инсбрук, Зеефельд, Хильдесхайм, Штарнберг. Наконец, в 1954 году с семьёй окончательно переезжает в Мюнхен и поселяется в доме 7 на улице Крайтмайр под именем львовского шахматиста Штефана Попеля. Сын и дочери Штефана Бандеры узнали свою настоящую фамилию только после гибели отца. До этого они ходили в школу и думали, что они Попели, а не Бандеры. Кстати, Popel в переводе с немецкого - «козявка из носа, сопля». Именно в подъезде этого дома 15 октября 1959 года Штефана Бандеру, поднимавшегося по лестнице с пакетом только что купленных помидоров, убил агент КГБ.	1	0	Псков	Мавритания
54669107	285048758	Это карикатура на пакт Риббентропа-Молотова о ненападении от 1939. Что тут непонятного	1	0	Волгоград	Канада
76982440	152119667	"не делить людей на красивых и некрасивых" - вот я и говорю, клиника.По этому принципу объясни в 3 аргументах хотя бы, почему тогда надо продолжать делить искусство на гениальное и посредственное? Вдруг кто-то обидится. Рэпер Птаха обижается, что его не ценят столь же сильно, как и Байрона.Еда - еда, ну что же! Есть сраная забегаловка у Ашота, есть доширак, а есть еда твоей мамы или элитных ресторанов. Но, наверное, нужно говорить что все одинаково вкусно, а то вдруг кто-то закомплексует. Человек имеет право на субъективную точку зрения. И если 95% людям нравятся стройные и спортивные девушки, то толстым девушкам не место на рекламных плакатах, если речь идет о рекламе чего-то, где используется тело. (а, у вас же пунктик, что тела женские низя ваще использовать. Бедных девушек под дулом автомата заставляют рекламировать купальники)Ты субъективно думаешь, что я - радикал, фашист, чем вы там еще обзываетесь у себя в левацких мирках.Я думаю, что ты идиот с промытыми мозгами. Мы имеем на это право. То же относится к красоте, искусству, еде и всему остальному. Если тебе это не ясно - мне жаль тебя. Хотя это модно быть таким лунтиком сейчас, нормас. Ты модный парень, все ок)	1	0	NaN	NaN
29534144	57302510	Гитлер только потому войну не выиграл, что у него не было этих ботов.	0	0	NaN	NaN
54669107	378531601	Швеция наверное белая ,потому что Гитлер не воевал с ней и планов на неё не имел..?	1	0	Волгоград	Канада
76982440	152587136	у фашистов ток так, странно что зеленкой не плеснули	1	0	NaN	NaN
29534144	277554367	Ни одна коррупция не была побеждена митингом? Да ладно? Может этому Геббельсу всея Руси освежить память? Привет Южная Корея.	0	0	NaN	NaN
29534144	8824913	все правильно. фашистская символика вне закона!	0	0	NaN	NaN
29534144	253894091	Кто не хочет в армию  в Дагестане прописку делайте 😄👌🏻	0	0	NaN	NaN
29534144	397389492	Спустя столько лет понимаешь, что Гитлер был не таким уж и безумным с идеей одной нации.	0	0	NaN	NaN
29534144	339186166	А может это все специально, чтобы можно было в любом случае назвать украинцев\европейцев фашистами которые не дали приз\не пустили инвалида? 	0	0	NaN	NaN
33364043	4701994	Раздражает, конечно, это бесконечное "нацисты". Хохлы убили.	0	0	NaN	NaN
29534144	18668357	Довольная семитско-нацистская морда. Не бань.	0	0	NaN	NaN
29534144	405904	Он бы в 41-м просто гитлера забанил в контакте и всё.	0	0	NaN	NaN
29534144	289963764	Может это диверсия? Ну там чечены, укрофашисты, америкосы резвятся?	0	0	NaN	NaN
54669107	204263611	ой это же йоська геббельс	1	0	Волгоград	Канада
29534144	88539865	43 млрд были потрачены на фильм про Гитлера в образе Навального, концентрационный лагерь 90 минутного содержания, краснодарских и чеченский петушков с папахой, реконструкцию плавучего гроба с ракетами. Ура, люблю наше государство. (Нет)	0	0	NaN	NaN
29534144	100176281	Andrey, а если кто то плюнет на фото Гитлера это тоже будет мерзко ?	0	0	NaN	NaN
29534144	5026131	Ну а что "Украина це Европа", а в Европе коммунистическая символика запрещена наряду с нацистской. Вот и мечтают быть похожими. В рашке тоже не всё так хорошо	0	0	NaN	NaN
29534144	321175988	даешь принудительный показ, как в нацистской германии	0	0	NaN	NaN
76982440	164908428	а про какие вы фашистские акции. Я не догнала.	1	0	NaN	NaN
54669107	361510377	Блистательного фашиста заставили капитулировать король,народ и ублюдки американцы.	1	0	Волгоград	Канада
76982440	2386456	Прийти с портретом Сталина на акцию памяти павших в Великой Отечественной - это как портретом Гитлера почтить память жертв Холокоста. Сталин - фигура неоднозначная, но то, что если бы не его личные амбиции и жестокий цинизм, не было бы всех этих стольких миллионов бессмысленных жертв - факт. И да, никто в здравом уме не умирал "За Сталина", умирали за Родину. Советую почитать Николая Никулина, например	1	0	NaN	NaN
76982440	6799836	геями рождаются. Получается родился и сразу не человек? Нацисты мыслили так-же.	1	0	NaN	NaN
29534144	194267850	Инертные люди покажут всего, что захотят русско нацистская клика	0	0	NaN	NaN
29534144	581329	Все эти ти ви шоу построенные цикр с клоунами.Запрет на въезд в Украину по аналогичным причинам получили также:журналист информагентства RUPTLY (Россия) Даниил Анисимов журналист еженедельника День за днем (Эстония) Андрей Бабин журналист российской газеты Вести сегодня (Латвия) Владимир Бучельников немецкий корреспондент телекомпании НТВ (Россия) Максим Березин руководитель интернет-издания Украина.ру (создано Russia today) Елена Березовская собственник телекомпании Ехо-ТВ и газеты Magyar Hirlap (Венгрия) Габор Селеш ведущий проекта Трехлинейка, модератор сайта (Молдова) Павел Гаврилов главред сайта партии коммунистов Молдовы (Гренада) Павел Григорчук журналист российской газеты Вести сегодня Эдуард Эльдаров (Латвийская Республика) гендиректор международной сети Первый канал (Россия) Алексей Ефимов журналист газеты Дневник Христо Ивановски (Республика Македония) журналистка болгарского тв-канала TV7 Елена Йончева гендиректор агентства Россия сегодня Дмитрий Киселев журналист газеты Вести сегодня и параллельно депутат Сейма Латвии Николай Кабанов главный редактор издательства Новости-Казахстан Ольга Коваленко журналист Russia Today Якуб Корейба (Польша) корреспондент Южноафриканского бюро ИТАР-ТАСС Олександр Нечаев представитель агентства РИА-Новости в Турции Елена Палажченко президент медиа-холдинга Красная звезда (РФ) Алексей Пиманов редактор газеты Известия (РФ) Александр Потапов журналист газет Quatro, El Pais, El Confidencial (Испания) Родригес Антонио Хосе Памплиега журналист российской газеты Вести сегодня (Латвия) Эрика Ругальская журналист газет Die Zeit и Frankfurter Allgemeine (Германия) Михаэль Рутц ведущий телекомпании Echo TV (Венгрия) Ференц Сансиложурналист газет Quatro, El Pais, El Confidencial (Испания) Састре Мануэль Ангель молдавский журналист Андрей Сафонов корреспондент корпункта ИТАР-ТАСС в Вашингтоне Андрей Сужанский журналист еженедельника День за днем (Эстония) Марианна Тарасенко главред журнала Эксперт (Россия) Валерий Фадеев журналист информагентства Novorossia News Agency (Польша) Давид Худжец главред издания Взгляд.ру (Россия) Алексей Шаравский руководитель корпункта ИТАР-ТАСС в Вашингтоне Андрей Шитов журналист газеты Дневник (Республика Македония) Драган ЯньятовНапомним, Украина ввела санкции против российских компаний и граждан. В целом - 105 юридических лиц и 388 физических из России и Украины (большей частью на оккупированных территориях в Донбассе и Крыму). Официальный Киев внес в список авиационные компании РФ, судостроительные, банковские учреждения, военно-промышленные центры и телеканалы. В списках персон - сотни россиян, причастных к аннексии и оккупации Крыма и Донбасса.с	0	0	NaN	NaN
29534144	377936567	Если не убрать бэбибоксы завтра в них будут солдаты НАТО , фашисты из Правого Сектора/Азова и боевики ИГИЛ	0	0	NaN	NaN
29534144	362820844	межорбитальный телескоп им хаббала зарегестрировал атом оциллокакцином в созвездии гончих псов. Блин продажи этих сахарных шариков в России составили около 2.5 млр рублей, и дело даже не в том что наши люди лохи, а дело в низкой образованности, ведь многие приходят в аптеку с вопросом " мне что нибудь от гриппа " фармацевты и втюхивают им откровенную лажу.	0	0	NaN	NaN
33363947	141567170	Крутой проэкт ! ))) Я вот зарегестрировалась,прошла все этапы регистрации,почитала все новости тут,очень-очень жду открытия! )) А скажите пожалуйста,примерную дату открытия? ))	1	0	Киров	Гибралтар
29534144	231208901	Это тоже самое,если бы в европе щас памятники Гитлеру ставили	0	0	NaN	NaN
29534144	310122246	>феменистки борются за права женщин>Гитлер боролся за права немцевКто-то ещё этого не понял?	0	0	NaN	NaN
29534144	393700977	Кстати пикчер вчера по всей роиссе прошли митинги дальнобоев против платона, там они вроде в дагестане даже камаз сожгли, а правительство назвало протесты "незначительными", может расскажешь что нибудь, как про антикоррупционные митинги рассказывал? Интересно же	0	0	NaN	NaN
29534144	13112520	В Питере появилась нездоровая тенденция называть мосты и подростковые клубы в честь террористов. Ну хоть таблички с ними не ставят - они для нацистов	0	0	NaN	NaN
29534144	420068524	Наедятся нацистских костей, а потом xyяpят чурок по электричкам	0	0	NaN	NaN
29534144	20862566	Не, ну с украиной прокатило же. Назвать целый народ бандеровцами и фашистами и заставить быдло в это верить. А тут один не угодный человек и его "шайка". Зачем изобретать велосипед, когда есть решение проблемы такое очевидное. (Теперь жду ролик о том, что Навальный - гей)	0	0	NaN	NaN
29534144	210278778	я не сторонник этой партии))) (хоть и видосы у него прикольные) но это творение с проведением параллелей между жестами в выступлении Гитлера и Навального "шикарно".....странно что голос за кадром не Игоря Прокопенко.	0	0	NaN	NaN
29534144	301507968	980 тыс офиц зарегестрированных ВИЧ инфицированных. Реально больше 1,5 млн. человек.Всего населения 125 млн. Нас истребляют...	0	0	NaN	NaN
54669107	86295595	Мууу со лини Наведет порядок Фашистов породив	1	0	Волгоград	Канада
29534144	170408203	Судя по количеству взрывов, это обычная дагестанская свадьба, даже кортеж свадебный и тот пошумнее будет))	0	0	NaN	NaN
54669107	60706	Давай не будем больше ни о чём. Мне надоело в этом разбираться, Мои мечты здесь больше ни при чём. Я ухожу. Счастливо оставаться.--------------------От админа: Гитлеры в предложке на этой ноте наконец-то заканчиваются	1	0	Волгоград	Канада
33355976	69	Еще очень интересно, будет ли принимать участие АЛексей Фролов, который висит в участниках, если да, то я выписываюсь, я с фашистами не буду работать	0	0	NaN	NaN
29534144	262212354	наутилус Помпилиус слушают только фашисты, и нифига они не культовые	0	0	NaN	NaN
29534144	189096487	Мне одному кажется что при таком положении дел, надо менять титульный народ? Ичкерийская федерация, или какая-нибудь Дагестанская?	0	0	NaN	NaN
54669107	16941711	Геринг. Каеф, как и хотела	1	0	Волгоград	Канада
76982440	274619194	Обычный день в Дагестане	1	0	NaN	NaN
29534144	175642124	Для секретной базы нацистов, очевидно же.	0	0	NaN	NaN
29534144	15892331	Крымчани, бежавшие от украинских фашистов в свободную рашку 	0	0	NaN	NaN
29534144	8866141	Сколько разговаривал с нашими людьми, польский поход РККА у них конечно сознание взрывает, ладно еще Пакт Молотова-Рибентропа, тут можно было скостить на нашу типа военную хитрость, но исполнение пакта у них в мозгу не помешается, не вяжется с общей картинкой благородства. Просто объяснить это нападение не чем, можно много говорить о необходимости такого решения, что мол сами виноваты, но факт остается фактом, нападение было и было оно через 17 дней после официального начала второй мировой...)	0	0	NaN	NaN
29534144	42080047	А что скажут местные нацисты, которые свалили туда после капитуляции Германии?	0	0	NaN	NaN
